split,sample_id,subset,y,n_raters,support,top_votes,second_votes,top_margin,margin_rate,peak,entropy,Hnorm,unique_top,in_S_amb,in_S_easy
test,mnli::45443c,mnli,2,100,3,57,31,26,0.26,0.57,0.9379061319574424,0.8537189522015108,1,1,0
test,mnli::45443n,mnli,0,100,3,85,12,73,0.73,0.85,0.49776945133671907,0.4530892804232003,1,0,1
test,mnli::4552e,mnli,0,100,3,70,21,49,0.49,0.7,0.7941235926713616,0.7228424448393057,1,0,0
test,mnli::46820e,mnli,1,100,3,55,34,21,0.21,0.55,0.9384058757329168,0.8541738385892101,1,1,0
test,mnli::46937n,mnli,1,100,3,65,20,45,0.45,0.65,0.8864644756797975,0.8068947387749437,1,0,0
test,mnli::47479n,mnli,1,100,2,90,10,80,0.8,0.9,0.3250829733914482,0.29590327428938457,1,0,1
test,mnli::48300n,mnli,1,100,3,43,42,1,0.01,0.43,1.0118253663955135,0.9210031389892684,1,1,0
test,mnli::49462c,mnli,2,100,3,70,20,50,0.5,0.7,0.8018185525433373,0.7298466991620975,1,0,0
test,mnli::50830c,mnli,1,100,3,68,20,48,0.48,0.68,0.8385696937829805,0.763299029541724,1,0,0
test,mnli::50830n,mnli,1,100,3,50,41,9,0.09,0.5,0.9288439239649925,0.8454701750069317,1,1,0
test,mnli::51985n,mnli,0,100,3,51,38,13,0.13,0.51,0.953887892594838,0.868266177644229,1,1,0
test,mnli::53074e,mnli,2,100,3,83,9,74,0.74,0.83,0.5734269462222685,0.5219557000563467,1,0,0
test,mnli::53074n,mnli,1,100,3,69,23,46,0.46,0.69,0.7961177048178912,0.7246575639373701,1,0,0
test,mnli::53088n,mnli,0,100,3,46,41,5,0.05,0.46,0.9879871797843417,0.8993046864441293,1,1,0
test,mnli::53415n,mnli,2,100,2,63,37,26,0.26,0.63,0.6589556806830628,0.5998073091663122,1,0,0
test,mnli::53723c,mnli,1,100,3,78,18,60,0.6,0.78,0.6312186103041044,0.574559939675675,1,0,0
test,mnli::53897c,mnli,2,100,3,66,32,34,0.34,0.66,0.7170996237435392,0.6527322069307151,1,0,0
test,mnli::55205n,mnli,1,100,2,76,24,52,0.52,0.76,0.5510799280869728,0.5016145675514593,1,0,0
test,mnli::55572n,mnli,1,100,3,50,26,24,0.24,0.5,1.0393206641049262,0.946030437512159,1,1,0
test,mnli::55864c,mnli,1,100,3,51,30,21,0.21,0.51,1.020136492758415,0.9285682522222338,1,1,0
test,mnli::56124n,mnli,2,100,3,39,31,8,0.08,0.39,1.0914858961084872,0.9935132779478899,1,1,0
test,mnli::5722n,mnli,0,100,3,57,39,18,0.18,0.57,0.81639014688704,0.7431103359282294,1,1,0
test,mnli::58557n,mnli,1,100,3,49,34,15,0.15,0.49,1.0175693930548326,0.9262315773733711,1,1,0
test,mnli::61216n,mnli,0,100,3,86,13,73,0.73,0.86,0.4409880947400749,0.4014046623078482,1,0,1
test,mnli::61241c,mnli,1,100,3,79,11,68,0.68,0.79,0.659279393231919,0.6001019650264325,1,0,0
test,mnli::61684n,mnli,0,100,3,46,43,3,0.03,0.46,0.9629106138470551,0.8764790124589167,1,1,0
test,mnli::63453n,mnli,1,100,3,60,23,37,0.37,0.6,0.9457535105015697,0.8608619439785653,1,1,0
test,mnli::63751e,mnli,0,100,3,57,40,17,0.17,0.57,0.79212081301678,0.7210194362354154,1,1,0
test,mnli::65199e,mnli,0,100,2,87,13,74,0.74,0.87,0.3863867062886037,0.3517043367110296,1,0,1
test,mnli::65568e,mnli,0,100,3,77,19,58,0.58,0.77,0.6455448306743354,0.5876002274259597,1,0,0
test,mnli::66689c,mnli,2,100,3,87,11,76,0.76,0.87,0.4421986991395839,0.4025066019202083,1,0,1
test,mnli::67610c,mnli,0,100,3,48,40,8,0.08,0.48,0.9732531211321691,0.8858931682915012,1,1,0
test,mnli::69413n,mnli,0,100,3,53,43,10,0.1,0.53,0.8281476476124393,0.7538124742955814,1,1,0
test,mnli::69441n,mnli,1,100,3,58,33,25,0.25,0.58,0.89851553262697,0.817864083530574,1,1,0
test,mnli::69481n,mnli,0,100,3,78,21,57,0.57,0.78,0.567587589248291,0.5166404882803554,1,0,0
test,mnli::70047c,mnli,1,100,3,57,33,24,0.24,0.57,0.9165249587390547,0.8342569696268312,1,1,0
test,mnli::70711c,mnli,2,100,3,40,38,2,0.02,0.4,1.0673063239076608,0.9715040828476419,1,1,0
test,mnli::71251n,mnli,0,100,2,63,37,26,0.26,0.63,0.6589556806830628,0.5998073091663122,1,0,0
test,mnli::726n,mnli,1,100,3,51,41,10,0.1,0.51,0.9110192426155322,0.8292454508405291,1,1,0
test,mnli::73260n,mnli,0,100,3,72,18,54,0.54,0.72,0.7754451545758172,0.7058405977926202,1,0,0
test,mnli::74078e,mnli,0,100,3,65,28,37,0.37,0.65,0.8225874872729984,0.7487513982482874,1,0,0
test,mnli::74768e,mnli,0,100,3,57,32,25,0.25,0.57,0.9278269944186646,0.8445445258431481,1,1,0
test,mnli::74992n,mnli,1,100,3,60,22,38,0.38,0.6,0.9482671924946918,0.8631499959319705,1,1,0
test,mnli::75471e,mnli,0,100,3,73,25,48,0.48,0.73,0.6545528941215167,0.5957997201315275,1,0,0
test,mnli::75471n,mnli,0,100,3,70,29,41,0.41,0.7,0.6547077258574627,0.5959406540511123,1,0,0
test,mnli::79952n,mnli,1,100,3,58,41,17,0.17,0.58,0.7275486925224021,0.6622433592149579,1,0,0
test,mnli::80374n,mnli,0,100,3,81,13,68,0.68,0.81,0.6047173860797328,0.5504374858330185,1,0,0
test,mnli::80797c,mnli,2,100,3,55,31,24,0.24,0.55,0.9671328745737009,0.8803222797973556,1,1,0
test,mnli::808n,mnli,0,100,3,80,18,62,0.62,0.8,0.5654190182164774,0.5146665698614721,1,0,0
test,mnli::8111n,mnli,0,100,3,65,32,33,0.33,0.65,0.7498246029999714,0.6825197667404693,1,0,0
test,mnli::82069c,mnli,0,100,3,47,32,15,0.15,0.47,1.0472156123665326,0.9532167291120625,1,1,0
test,mnli::82161n,mnli,1,100,3,80,13,67,0.67,0.8,0.6298917513451143,0.573352180603001,1,0,0
test,mnli::83145n,mnli,0,100,2,55,45,10,0.1,0.55,0.6881388137135884,0.626370941606566,1,0,0
test,mnli::83247e,mnli,0,100,3,59,37,22,0.22,0.59,0.8079316919605581,0.7354111184574906,1,1,0
test,mnli::84055n,mnli,1,100,3,52,29,23,0.23,0.52,1.0145642555880479,0.9234961833696976,1,1,0
test,mnli::84092c,mnli,2,100,3,58,41,17,0.17,0.58,0.727548692522402,0.6622433592149578,1,0,0
test,mnli::84781c,mnli,1,100,3,54,35,19,0.19,0.54,0.9429784993142678,0.8583360199415547,1,1,0
test,mnli::8545c,mnli,2,100,3,73,16,57,0.57,0.73,0.7657521183835801,0.6970176160253324,1,0,0
test,mnli::88064n,mnli,1,100,3,49,45,4,0.04,0.49,0.8776745513635571,0.7988938048632206,1,1,0
test,mnli::88605n,mnli,0,100,3,56,41,15,0.15,0.56,0.7954503231675982,0.7240500869801424,1,1,0
test,mnli::88646c,mnli,2,100,3,80,13,67,0.67,0.8,0.6298917513451143,0.573352180603001,1,0,0
test,mnli::89209n,mnli,0,100,3,76,21,55,0.55,0.76,0.6415047667885176,0.58392280279901,1,0,0
test,mnli::90039e,mnli,0,100,3,84,10,74,0.74,0.84,0.5455199975066201,0.49655370063990006,1,0,1
test,mnli::90219e,mnli,2,100,3,54,40,14,0.14,0.54,0.8680614510441254,0.7901435838629749,1,1,0
test,mnli::91797c,mnli,2,100,3,61,37,24,0.24,0.61,0.7476345575528096,0.6805263014663672,1,0,0
test,mnli::92664n,mnli,1,100,3,59,32,27,0.27,0.59,0.8926373932275448,0.8125135704696365,1,1,0
test,mnli::95953c,mnli,1,100,3,44,42,2,0.02,0.44,1.0008374812389056,0.9110015349020533,1,1,0
test,mnli::9698n,mnli,0,100,3,53,45,8,0.08,0.53,0.7740544077976239,0.7045746855208037,1,1,0
test,mnli::97394c,mnli,1,100,3,43,32,11,0.11,0.43,1.0740996911268967,0.9776876721714713,1,1,0
test,mnli::9797n,mnli,1,100,3,72,19,53,0.53,0.72,0.7687769622946482,0.6997709476076098,1,0,0
test,mnli::9798n,mnli,0,100,3,64,35,29,0.29,0.64,0.6991131911166066,0.6363602504066004,1,0,0
test,mnli::99084n,mnli,1,100,3,80,19,61,0.61,0.8,0.5401054722073624,0.49162518731895233,1,0,1
test,snli::1097710887.jpg#1r1n,snli,0,100,3,82,17,65,0.65,0.82,0.5100141347418471,0.4642348715761745,1,0,1
test,snli::121335612.jpg#3r1e,snli,1,100,3,60,39,21,0.21,0.6,0.719774406664269,0.6551668992678749,1,0,0
test,snli::179829865.jpg#3r1e,snli,1,100,3,86,13,73,0.73,0.86,0.4409880947400749,0.4014046623078482,1,0,1
test,snli::20249851.jpg#1r1c,snli,2,100,2,80,20,60,0.6,0.8,0.5004024235381879,0.4554859150035952,1,0,1
test,snli::2071705189.jpg#2r1e,snli,1,100,3,82,17,65,0.65,0.82,0.5100141347418471,0.4642348715761745,1,0,1
test,snli::209604956.jpg#2r1n,snli,1,100,3,83,9,74,0.74,0.83,0.5734269462222685,0.5219557000563467,1,0,0
test,snli::2148747441.jpg#0r1n,snli,1,100,3,53,45,8,0.08,0.53,0.7740544077976239,0.7045746855208037,1,1,0
test,snli::2218907190.jpg#1r1e,snli,0,100,2,97,3,94,0.94,0.97,0.13474216817976675,0.12264760695797414,1,0,1
test,snli::2249094622.jpg#3r1e,snli,0,100,3,72,20,52,0.52,0.72,0.7604688022513466,0.692208534435103,1,0,0
test,snli::2280437733.jpg#0r1e,snli,1,100,2,60,40,20,0.2,0.6,0.6730116670092565,0.6126016192893442,1,0,0
test,snli::2298283771.jpg#0r1n,snli,1,100,3,81,10,71,0.71,0.81,0.6176576494437516,0.5622162211498306,1,0,0
test,snli::23015660.jpg#0r1c,snli,1,100,3,80,18,62,0.62,0.8,0.5654190182164776,0.5146665698614722,1,0,0
test,snli::2315593294.jpg#1r1n,snli,1,100,2,95,5,90,0.9,0.95,0.1985152433458726,0.18069636157678548,1,0,1
test,snli::2367387854.jpg#1r1e,snli,0,100,3,95,4,91,0.91,0.95,0.22353536452278197,0.20347065732696523,1,0,1
test,snli::2415402073.jpg#1r1e,snli,1,100,2,68,32,36,0.36,0.68,0.6268694575724263,0.5706011702567103,1,0,0
test,snli::242216901.jpg#0r1e,snli,2,100,3,56,22,34,0.34,0.56,0.9909145596987488,0.9019693024734621,1,1,0
test,snli::2527829321.jpg#0r1e,snli,1,100,3,56,24,32,0.32,0.56,0.9890938651821026,0.9003120349047063,1,1,0
test,snli::2536781293.jpg#3r1n,snli,1,100,2,67,33,34,0.34,0.67,0.6341786357122057,0.5772542709139409,1,0,0
test,snli::2577736128.jpg#0r1e,snli,1,100,3,80,14,66,0.66,0.8,0.6225752839491666,0.5666924449788731,1,0,0
test,snli::2635400219.jpg#0r1e,snli,0,100,3,63,36,27,0.27,0.63,0.7049284905172262,0.6416535640356238,1,0,0
test,snli::2646116932.jpg#3r1e,snli,1,100,2,76,24,52,0.52,0.76,0.5510799280869728,0.5016145675514593,1,0,0
test,snli::268948449.jpg#2r1n,snli,0,100,2,74,26,48,0.48,0.74,0.5730569171314204,0.5216188850628637,1,0,0
test,snli::2723024306.jpg#3r1n,snli,0,100,2,73,27,46,0.46,0.73,0.583258840128597,0.5309050755619202,1,0,0
test,snli::2724074148.jpg#0r1n,snli,1,100,2,90,10,80,0.8,0.9,0.3250829733914482,0.29590327428938457,1,0,1
test,snli::2761599088.jpg#1r1c,snli,2,100,2,86,14,72,0.72,0.86,0.40496348506393853,0.3686136494567082,1,0,1
test,snli::2772793352.jpg#0r1n,snli,1,100,2,80,20,60,0.6,0.8,0.5004024235381879,0.4554859150035952,1,0,1
test,snli::2811917688.jpg#1r1e,snli,0,100,2,53,47,6,0.06,0.53,0.6913460990017393,0.629290338486824,1,0,0
test,snli::2814952319.jpg#0r1n,snli,1,100,2,95,5,90,0.9,0.95,0.1985152433458726,0.18069636157678548,1,0,1
test,snli::2835793460.jpg#0r1n,snli,1,100,3,84,15,69,0.69,0.84,0.4770765447943764,0.4342537851754369,1,0,1
test,snli::2924825127.jpg#4r1c,snli,1,100,3,63,25,38,0.38,0.63,0.8920875541698154,0.8120130853909596,1,0,0
test,snli::2944619397.jpg#1r1n,snli,1,100,2,92,8,84,0.84,0.92,0.2787693717685874,0.2537468173658883,1,0,1
test,snli::3006443200.jpg#1r1n,snli,1,100,3,70,27,43,0.43,0.7,0.7083891940723279,0.6448036321632044,1,0,0
test,snli::3019609769.jpg#2r1c,snli,2,100,2,76,24,52,0.52,0.76,0.5510799280869728,0.5016145675514593,1,0,0
test,snli::3024172109.jpg#3r1n,snli,1,100,3,68,27,41,0.41,0.68,0.7655570970254649,0.6968400999351458,1,0,0
test,snli::3028404926.jpg#1r1e,snli,0,100,3,91,7,84,0.84,0.91,0.35021138101268695,0.3187761366089048,1,0,1
test,snli::3038952914.jpg#4r1e,snli,0,100,2,59,41,18,0.18,0.59,0.6768585467349507,0.6161032001157866,1,0,0
test,snli::304039165.jpg#4r1n,snli,1,100,3,96,3,93,0.93,0.96,0.19043755351892533,0.17334373143577353,1,0,1
test,snli::3045600419.jpg#0r1n,snli,1,100,3,93,4,89,0.89,0.93,0.3014425142507244,0.27438480104402874,1,0,1
test,snli::3067824182.jpg#0r1n,snli,1,100,2,95,5,90,0.9,0.95,0.1985152433458726,0.18069636157678548,1,0,1
test,snli::3093614199.jpg#0r1e,snli,0,100,2,98,2,96,0.96,0.98,0.098039113279732,0.08923904665092415,1,0,1
test,snli::3105691757.jpg#1r1n,snli,1,100,2,52,48,4,0.04,0.52,0.6923469670899615,0.6302013678814029,1,0,0
test,snli::3110818388.jpg#0r1n,snli,0,100,3,48,46,2,0.02,0.48,0.8783130902136367,0.7994750279722882,1,1,0
test,snli::3126981064.jpg#3r2e,snli,0,100,3,50,37,13,0.13,0.5,0.9796756391256556,0.8917391961028893,1,1,0
test,snli::3132760860.jpg#0r1n,snli,1,100,3,94,4,90,0.9,0.94,0.2651583725982932,0.2413575520075012,1,0,1
test,snli::3181599388.jpg#1r1n,snli,1,100,3,81,10,71,0.71,0.81,0.6176576494437516,0.5622162211498306,1,0,0
test,snli::3193511842.jpg#0r1n,snli,1,100,2,85,15,70,0.7,0.85,0.42270908780599087,0.384766393172661,1,0,1
test,snli::3201594926.jpg#3r1e,snli,1,100,3,91,8,83,0.83,0.91,0.3339327117233709,0.30395865326448374,1,0,1
test,snli::3205754736.jpg#0r1c,snli,2,100,2,73,27,46,0.46,0.73,0.583258840128597,0.5309050755619202,1,0,0
test,snli::3306464579.jpg#0r1e,snli,0,100,1,100,0,100,1.0,1.0,-0.0,-0.0,1,0,1
test,snli::3325974730.jpg#0r1c,snli,2,100,3,72,25,47,0.47,0.72,0.6882932554194381,0.6265115205054576,1,0,0
test,snli::3409506817.jpg#0r1n,snli,1,100,2,89,11,78,0.78,0.89,0.34651533691866615,0.3154118522911846,1,0,1
test,snli::341235582.jpg#1r1n,snli,1,100,2,80,20,60,0.6,0.8,0.5004024235381879,0.4554859150035952,1,0,1
test,snli::3439126534.jpg#0r1n,snli,1,100,3,88,9,79,0.79,0.88,0.43440520862696663,0.39541266114328005,1,0,1
test,snli::3455964125.jpg#0r1n,snli,1,100,3,82,13,69,0.69,0.82,0.5777450911396991,0.5258862449464513,1,0,0
test,snli::3464708890.jpg#1r1n,snli,1,100,2,55,45,10,0.1,0.55,0.6881388137135884,0.626370941606566,1,0,0
test,snli::3473742715.jpg#2r1c,snli,2,100,3,77,20,57,0.57,0.77,0.6283351877899134,0.5719353353963194,1,0,0
test,snli::3486538055.jpg#2r1c,snli,2,100,3,81,17,64,0.64,0.81,0.5501571586026602,0.5007746265697037,1,0,1
test,snli::3497234632.jpg#0r1n,snli,1,100,3,65,33,32,0.32,0.65,0.7241080216607898,0.6591115256308064,1,0,0
test,snli::3506560025.jpg#4r1n,snli,1,100,2,90,10,80,0.8,0.9,0.3250829733914482,0.29590327428938457,1,0,1
test,snli::3516285214.jpg#2r1n,snli,1,100,2,72,28,44,0.44,0.72,0.5929533174474745,0.5397293690992068,1,0,0
test,snli::3520617304.jpg#1r1e,snli,0,100,3,75,22,53,0.53,0.75,0.6540663924369857,0.5953568872144474,1,0,0
test,snli::3523115345.jpg#4r1n,snli,1,100,3,96,3,93,0.93,0.96,0.19043755351892533,0.17334373143577353,1,0,1
test,snli::3536860526.jpg#1r1n,snli,1,100,3,80,19,61,0.61,0.8,0.5401054722073624,0.49162518731895233,1,0,1
test,snli::3556571710.jpg#0r1e,snli,0,100,3,84,9,75,0.75,0.84,0.5493201525655763,0.5000127508418265,1,0,1
test,snli::360723732.jpg#1r1c,snli,1,100,3,75,21,54,0.54,0.75,0.6722526144691441,0.6119106998922631,1,0,0
test,snli::363701711.jpg#1r1n,snli,1,100,3,82,17,65,0.65,0.82,0.5100141347418471,0.4642348715761745,1,0,1
test,snli::3690358925.jpg#3r1e,snli,1,100,3,69,30,39,0.39,0.69,0.6632774833173358,0.6037411834537667,1,0,0
test,snli::3704588601.jpg#1r1n,snli,1,100,3,47,38,9,0.09,0.47,1.0071105423230056,0.9167115211718273,1,1,0
test,snli::3854366835.jpg#0r1n,snli,1,100,3,83,16,67,0.67,0.83,0.49391828595855014,0.44958379862776376,1,0,1
test,snli::39593539.jpg#3r1c,snli,2,100,2,90,10,80,0.8,0.9,0.3250829733914482,0.29590327428938457,1,0,1
test,snli::3991342877.jpg#4r1c,snli,1,100,3,53,46,7,0.07,0.53,0.739740429420483,0.673340756380305,1,0,0
test,snli::404491917.jpg#1r1n,snli,1,100,3,61,29,32,0.32,0.61,0.8907628288468894,0.8108072684375265,1,0,0
test,snli::4183609474.jpg#0r1n,snli,0,100,3,88,10,78,0.78,0.88,0.4209923363366662,0.38320373864291246,1,0,1
test,snli::4232778834.jpg#0r1e,snli,0,100,3,75,20,55,0.55,0.75,0.6874357505033553,0.6257309858938136,1,0,0
test,snli::4249864955.jpg#4r1e,snli,1,100,3,92,7,85,0.85,0.92,0.3089109846691023,0.28118289578173844,1,0,1
test,snli::4270956712.jpg#0r1n,snli,1,100,2,53,47,6,0.06,0.53,0.6913460990017393,0.629290338486824,1,0,0
test,snli::4302245124.jpg#0r1c,snli,2,100,3,84,15,69,0.69,0.84,0.4770765447943764,0.4342537851754369,1,0,1
test,snli::4331822848.jpg#0r1n,snli,1,100,2,63,37,26,0.26,0.63,0.6589556806830628,0.5998073091663122,1,0,0
test,snli::435054077.jpg#1r1e,snli,0,100,3,81,18,63,0.63,0.81,0.5253994542821062,0.4782391929359067,1,0,1
test,snli::4354222843.jpg#2r1e,snli,0,100,3,65,34,31,0.31,0.65,0.6928558821864323,0.6306646023652333,1,0,0
test,snli::4375286847.jpg#1r1e,snli,0,100,3,95,4,91,0.91,0.95,0.22353536452278197,0.20347065732696523,1,0,1
test,snli::4389772053.jpg#0r1n,snli,2,100,2,59,41,18,0.18,0.59,0.6768585467349507,0.6161032001157866,1,0,0
test,snli::4393476043.jpg#0r1e,snli,0,100,3,70,28,42,0.42,0.7,0.6843433100932841,0.6229161253265608,1,0,0
test,snli::4444864006.jpg#1r1n,snli,1,100,3,77,22,55,0.55,0.77,0.5804106714219254,0.5283125606810567,1,0,0
test,snli::4588335754.jpg#4r1e,snli,1,100,3,56,31,25,0.25,0.56,0.9529937893160125,0.8674523297671863,1,1,0
test,snli::4633788691.jpg#0r1e,snli,0,100,2,64,36,28,0.28,0.64,0.6534181947937018,0.5947668722929232,1,0,0
test,snli::4635783933.jpg#1r1n,snli,1,100,3,88,9,79,0.79,0.88,0.43440520862696663,0.39541266114328005,1,0,1
test,snli::4664359066.jpg#0r1n,snli,1,100,3,78,18,60,0.6,0.78,0.6312186103041044,0.574559939675675,1,0,0
test,snli::4664359066.jpg#4r1c,snli,2,100,2,75,25,50,0.5,0.75,0.5623351446188083,0.5118595071429147,1,0,0
test,snli::4682929932.jpg#2r1e,snli,0,100,3,79,19,60,0.6,0.79,0.5800000328863217,0.5279387813779857,1,0,0
test,snli::4696874093.jpg#1r1e,snli,0,100,3,72,27,45,0.45,0.72,0.6360946264753627,0.5789982808644212,1,0,0
test,snli::4699585469.jpg#4r1c,snli,2,100,2,53,47,6,0.06,0.53,0.6913460990017393,0.629290338486824,1,0,0
test,snli::4700233871.jpg#1r1c,snli,2,100,3,92,6,86,0.86,0.92,0.32375618333809203,0.29469557793732143,1,0,1
test,snli::475317104.jpg#0r1e,snli,0,100,3,54,43,11,0.11,0.54,0.800844382435108,0.7289599713161798,1,1,0
test,snli::4757587296.jpg#2r1e,snli,1,100,2,75,25,50,0.5,0.75,0.5623351446188083,0.5118595071429147,1,0,0
test,snli::4782296476.jpg#0r1n,snli,1,100,3,66,29,37,0.37,0.66,0.783010369932868,0.7127267535684876,1,0,0
test,snli::4803926618.jpg#0r1n,snli,1,100,3,88,11,77,0.77,0.88,0.4013453092394489,0.36532024389242485,1,0,1
test,snli::4805835848.jpg#0r1c,snli,2,100,2,87,13,74,0.74,0.87,0.3863867062886037,0.3517043367110296,1,0,1
test,snli::481054596.jpg#3r1n,snli,1,100,2,99,1,98,0.98,0.99,0.056001534354847345,0.050974793321072506,1,0,1
test,snli::4826097102.jpg#3r1n,snli,1,100,2,71,29,42,0.42,0.71,0.60215168259268,0.5481020818752099,1,0,0
test,snli::482642539.jpg#2r1n,snli,0,100,3,71,28,43,0.43,0.71,0.6456502104397004,0.5876961482220876,1,0,0
test,snli::4830075359.jpg#2r1e,snli,0,100,2,83,17,66,0.66,0.83,0.4558862130273584,0.4149655139758603,1,0,1
test,snli::4833879670.jpg#0r1c,snli,2,100,3,94,5,89,0.89,0.94,0.2540011950325827,0.23120185132875057,1,0,1
test,snli::485184060.jpg#2r1e,snli,0,100,3,59,36,23,0.23,0.59,0.8288843806178123,0.7544830775766226,1,1,0
test,snli::4857090523.jpg#0r1e,snli,1,100,3,60,35,25,0.25,0.6,0.8237197315118312,0.7497820113685953,1,1,0
test,snli::4877883053.jpg#0r1c,snli,2,100,3,54,45,9,0.09,0.54,0.7381206804467393,0.6718663973271148,1,0,0
test,snli::4922641559.jpg#0r1e,snli,0,100,3,95,4,91,0.91,0.95,0.22353536452278197,0.20347065732696523,1,0,1
test,snli::4926488843.jpg#1r1e,snli,0,100,3,84,15,69,0.69,0.84,0.4770765447943764,0.4342537851754369,1,0,1
test,snli::4930796789.jpg#4r1n,snli,1,100,3,87,12,75,0.75,0.87,0.4216413247840434,0.38379447338534284,1,0,1
test,snli::4932067004.jpg#3r1c,snli,2,100,2,60,40,20,0.2,0.6,0.6730116670092565,0.6126016192893442,1,0,0
test,snli::4938457809.jpg#0r1c,snli,1,100,2,69,31,38,0.38,0.69,0.6191006644255871,0.5635297099909076,1,0,0
test,snli::4950594552.jpg#3r1e,snli,0,100,2,95,5,90,0.9,0.95,0.1985152433458726,0.18069636157678548,1,0,1
test,snli::4960200748.jpg#3r1n,snli,1,100,3,73,26,47,0.47,0.73,0.6260296940641805,0.5698367845704152,1,0,0
test,snli::4961904776.jpg#2r1c,snli,2,100,2,67,33,34,0.34,0.67,0.6341786357122057,0.5772542709139409,1,0,0
test,snli::4966861386.jpg#4r1e,snli,1,100,3,84,15,69,0.69,0.84,0.4770765447943764,0.4342537851754369,1,0,1
test,snli::5071819265.jpg#0r1n,snli,1,100,3,76,21,55,0.55,0.76,0.6415047667885176,0.58392280279901,1,0,0
test,snli::509200598.jpg#1r1n,snli,1,100,3,55,44,11,0.11,0.55,0.7360934951861975,0.67002117378333,1,0,0
test,snli::514905846.jpg#4r1e,snli,1,100,3,56,41,15,0.15,0.56,0.7954503231675982,0.7240500869801424,1,1,0
test,snli::5180313655.jpg#0r1e,snli,0,100,3,73,25,48,0.48,0.73,0.6545528941215167,0.5957997201315275,1,0,0
test,snli::5217397101.jpg#3r1c,snli,2,100,2,89,11,78,0.78,0.89,0.34651533691866615,0.3154118522911846,1,0,1
test,snli::58363928.jpg#0r1n,snli,2,100,3,41,38,3,0.03,0.41,1.0609731860213798,0.9657394123159123,1,1,0
test,snli::5922747284.jpg#1r1n,snli,0,100,3,65,33,32,0.32,0.65,0.7241080216607898,0.6591115256308064,1,0,0
test,snli::5971287030.jpg#0r1e,snli,0,100,3,58,22,36,0.36,0.58,0.9709374454215405,0.88378534942354,1,1,0
test,snli::6083302879.jpg#0r1n,snli,1,100,3,84,14,70,0.7,0.84,0.4999531052023729,0.45507692782909376,1,0,1
test,snli::6204719881.jpg#1r1e,snli,0,100,3,53,36,17,0.17,0.53,0.9470801739534465,0.8620695250929956,1,1,0
test,snli::6303553615.jpg#2r1c,snli,2,100,3,52,35,17,0.17,0.52,0.9727082143344546,0.8853971727493659,1,1,0
test,snli::63110923.jpg#0r1n,snli,1,100,3,88,11,77,0.77,0.88,0.4013453092394489,0.36532024389242485,1,0,1
test,snli::6491219357.jpg#2r1c,snli,1,100,2,71,29,42,0.42,0.71,0.60215168259268,0.5481020818752099,1,0,0
test,snli::6491219357.jpg#2r1n,snli,1,100,3,88,11,77,0.77,0.88,0.4013453092394489,0.36532024389242485,1,0,1
test,snli::6524893225.jpg#1r1n,snli,2,100,3,56,38,18,0.18,0.56,0.8611849303266979,0.7838843049632602,1,1,0
test,snli::6734323683.jpg#3r1n,snli,1,100,3,55,29,26,0.26,0.55,0.9810069478557899,0.8929510055318083,1,1,0
test,snli::6899246013.jpg#0r1e,snli,0,100,2,98,2,96,0.96,0.98,0.098039113279732,0.08923904665092415,1,0,1
test,snli::6918466589.jpg#0r1n,snli,1,100,3,61,38,23,0.23,0.61,0.7152543881463449,0.6510526011077807,1,0,0
test,snli::6947685409.jpg#2r1e,snli,1,100,3,58,30,28,0.28,0.58,0.9315652273979615,0.8479472121391743,1,1,0
test,snli::6956105362.jpg#3r1e,snli,0,100,3,65,34,31,0.31,0.65,0.6928558821864323,0.6306646023652333,1,0,0
test,snli::6979052552.jpg#0r1e,snli,0,100,2,77,23,54,0.54,0.77,0.5392763414970504,0.4908704800224254,1,0,0
test,snli::6979707950.jpg#0r1c,snli,2,100,2,74,26,48,0.48,0.74,0.5730569171314204,0.5216188850628637,1,0,0
test,snli::7058943627.jpg#0r1n,snli,1,100,3,76,22,54,0.54,0.76,0.6199205640204514,0.5642760147640484,1,0,0
test,snli::7123721879.jpg#0r1n,snli,1,100,2,71,29,42,0.42,0.71,0.60215168259268,0.5481020818752099,1,0,0
test,snli::7136105537.jpg#0r1e,snli,0,100,3,54,35,19,0.19,0.54,0.9429784993142678,0.8583360199415547,1,1,0
